"unixtime_full","cryopower","adc27","adc20","temp9","temp5"
"2016-06-11 10:10:52"," 96.25","  6.73","  0.29"," 8.49"," 10.63"
"2016-06-11 10:10:57"," 95.25","  6.85","  0.30"," 8.46"," 10.60"
"2016-06-11 10:11:02"," 95.68","  6.85","  0.30"," 8.52"," 10.57"
"2016-06-11 10:11:07"," 93.77","  6.85","  0.29"," 8.49"," 10.63"
"2016-06-11 10:11:12"," 95.54","  6.85","  0.30"," 8.46"," 10.63"
"2016-06-11 10:11:17"," 94.63","  6.73","  0.29"," 8.40"," 10.60"
"2016-06-11 10:11:22"," 95.06","  6.85","  0.29"," 8.46"," 10.60"
"2016-06-11 10:11:27"," 94.82","  6.85","  0.29"," 8.49"," 10.54"
"2016-06-11 10:11:32"," 95.54","  6.73","  0.28"," 8.43"," 10.57"
"2016-06-11 10:11:37"," 96.00","  6.85","  0.29"," 8.49"," 10.54"
"2016-06-11 10:11:42"," 94.64","  6.85","  0.29"," 8.46"," 10.54"
"2016-06-11 10:11:47"," 96.43","  6.85","  0.28"," 8.43"," 10.63"
"2016-06-11 10:11:52"," 96.20","  6.85","  0.29"," 8.43"," 10.57"
"2016-06-11 10:11:57"," 96.27","  6.85","  0.30"," 8.43"," 10.57"
"2016-06-11 10:12:02"," 95.74","  6.85","  0.28"," 8.43"," 10.63"
"2016-06-11 10:12:07"," 95.27","  6.85","  0.28"," 8.40"," 10.57"
"2016-06-11 10:12:12"," 95.89","  6.73","  0.30"," 8.43"," 10.57"
"2016-06-11 10:12:17"," 96.91","  6.85","  0.30"," 8.43"," 10.63"
"2016-06-11 10:12:22"," 96.53","  6.85","  0.31"," 8.46"," 10.60"
"2016-06-11 10:12:27"," 96.10","  6.85","  0.29"," 8.46"," 10.63"
"2016-06-11 10:12:32"," 96.29","  6.73","  0.30"," 8.46"," 10.60"
"2016-06-11 10:12:37"," 96.57","  6.73","  0.30"," 8.46"," 10.54"
"2016-06-11 10:12:42"," 96.73","  6.85","  0.30"," 8.43"," 10.57"
"2016-06-11 10:12:47"," 96.03","  6.85","  0.29"," 8.49"," 10.60"
"2016-06-11 10:12:52"," 96.55","  6.85","  0.30"," 8.52"," 10.60"
"2016-06-11 10:12:57"," 96.70","  6.85","  0.34"," 8.40"," 10.60"
"2016-06-11 10:13:02"," 95.59","  6.73","  0.38"," 8.37"," 10.60"
"2016-06-11 10:13:07"," 96.36","  6.85","  0.34"," 8.40"," 10.54"
"2016-06-11 10:13:12"," 96.78","  6.73","  0.33"," 8.40"," 10.60"
"2016-06-11 10:13:17"," 95.09","  6.73","  0.35"," 8.46"," 10.60"
"2016-06-11 10:13:22"," 96.06","  6.85","  0.36"," 8.43"," 10.60"
"2016-06-11 10:13:27"," 95.16","  6.73","  0.33"," 8.43"," 10.57"
"2016-06-11 10:13:32"," 94.04","  6.73","  0.36"," 8.40"," 10.54"
"2016-06-11 10:13:37"," 93.74","  6.85","  0.35"," 8.43"," 10.60"
"2016-06-11 10:13:42"," 91.51","  6.73","  0.34"," 8.43"," 10.57"
"2016-06-11 10:13:47"," 90.48","  6.85","  0.34"," 8.43"," 10.60"
"2016-06-11 10:13:52"," 90.06","  6.73","  0.36"," 8.43"," 10.57"
"2016-06-11 10:13:57"," 90.25","  6.73","  0.35"," 8.46"," 10.54"
"2016-06-11 10:14:02"," 89.87","  6.73","  0.30"," 8.40"," 10.60"
"2016-06-11 10:14:07"," 89.51","  6.85","  0.29"," 8.40"," 10.60"
"2016-06-11 10:14:12"," 89.43","  6.73","  0.27"," 8.46"," 10.57"
"2016-06-11 10:14:17"," 89.96","  6.73","  0.29"," 8.40"," 10.57"
"2016-06-11 10:14:22"," 91.40","  6.85","  0.29"," 8.40"," 10.57"
"2016-06-11 10:14:27"," 90.65","  6.73","  0.28"," 8.40"," 10.54"
"2016-06-11 10:14:32"," 92.01","  6.73","  0.31"," 8.37"," 10.54"
"2016-06-11 10:14:37"," 91.63","  6.73","  0.30"," 8.37"," 10.54"
"2016-06-11 10:14:42"," 92.45","  6.73","  0.28"," 8.43"," 10.57"
"2016-06-11 10:14:47"," 92.95","  6.73","  0.30"," 8.40"," 10.57"
"2016-06-11 10:14:52"," 92.20","  6.73","  0.31"," 8.43"," 10.48"
"2016-06-11 10:14:57"," 93.45","  6.85","  0.28"," 8.37"," 10.54"
"2016-06-11 10:15:02"," 93.05","  6.73","  0.28"," 8.43"," 10.60"
"2016-06-11 10:15:07"," 92.30","  6.73","  0.28"," 8.40"," 10.54"
"2016-06-11 10:15:12"," 92.50","  6.73","  0.28"," 8.40"," 10.51"
"2016-06-11 10:15:17"," 91.75","  6.73","  0.29"," 8.46"," 10.57"
"2016-06-11 10:15:22"," 91.76","  6.73","  0.29"," 8.40"," 10.60"
"2016-06-11 10:15:27"," 91.37","  6.73","  0.29"," 8.34"," 10.57"
"2016-06-11 10:15:32"," 91.23","  6.73","  0.30"," 8.40"," 10.54"
"2016-06-11 10:15:37"," 90.93","  6.73","  0.29"," 8.43"," 10.54"
"2016-06-11 10:15:42"," 92.44","  6.73","  0.29"," 8.46"," 10.57"
"2016-06-11 10:15:47"," 92.25","  6.73","  0.29"," 8.46"," 10.57"
"2016-06-11 10:15:52"," 92.25","  6.73","  0.29"," 8.40"," 10.54"
"2016-06-11 10:15:57"," 92.72","  6.73","  0.30"," 8.40"," 10.54"
"2016-06-11 10:16:02"," 92.56","  6.73","  0.29"," 8.43"," 10.57"
"2016-06-11 10:16:07"," 92.06","  6.73","  0.29"," 8.46"," 10.51"
"2016-06-11 10:16:12"," 91.45","  6.73","  0.31"," 8.40"," 10.57"
"2016-06-11 10:16:17"," 92.11","  6.73","  0.27"," 8.40"," 10.60"
"2016-06-11 10:16:22"," 92.42","  6.73","  0.31"," 8.46"," 10.51"
"2016-06-11 10:16:27"," 91.20","  6.73","  0.29"," 8.37"," 10.51"
"2016-06-11 10:16:32"," 93.66","  6.73","  0.30"," 8.40"," 10.48"
"2016-06-11 10:16:37"," 91.38","  6.61","  0.29"," 8.43"," 10.48"
"2016-06-11 10:16:42"," 92.33","  6.73","  0.28"," 8.43"," 10.51"
"2016-06-11 10:16:47"," 92.59","  6.73","  0.31"," 8.40"," 10.51"
"2016-06-11 10:16:52"," 93.28","  6.73","  0.30"," 8.37"," 10.54"
"2016-06-11 10:16:57"," 93.54","  6.73","  0.27"," 8.43"," 10.54"
"2016-06-11 10:17:02"," 93.68","  6.73","  0.28"," 8.37"," 10.60"
"2016-06-11 10:17:07"," 92.26","  6.73","  0.30"," 8.43"," 10.51"
"2016-06-11 10:17:12"," 92.33","  6.73","  0.30"," 8.40"," 10.51"
"2016-06-11 10:17:17"," 91.73","  6.73","  0.28"," 8.40"," 10.51"
"2016-06-11 10:17:22"," 92.09","  6.73","  0.29"," 8.40"," 10.51"
"2016-06-11 10:17:27"," 92.27","  6.73","  0.28"," 8.37"," 10.54"
"2016-06-11 10:17:32"," 92.80","  6.73","  0.30"," 8.37"," 10.51"
"2016-06-11 10:17:37"," 93.03","  6.73","  0.28"," 8.37"," 10.51"
"2016-06-11 10:17:42"," 92.99","  6.73","  0.28"," 8.34"," 10.48"
"2016-06-11 10:17:47"," 94.24","  6.73","  0.29"," 8.43"," 10.51"
"2016-06-11 10:17:52"," 93.54","  6.73","  0.28"," 8.40"," 10.54"
"2016-06-11 10:17:57"," 93.58","  6.73","  0.30"," 8.40"," 10.51"
"2016-06-11 10:18:02"," 93.30","  6.61","  0.28"," 8.40"," 10.54"
"2016-06-11 10:18:07"," 93.96","  6.73","  0.31"," 8.34"," 10.51"
"2016-06-11 10:18:12"," 93.00","  6.73","  0.31"," 8.37"," 10.48"
"2016-06-11 10:18:17"," 93.66","  6.73","  0.29"," 8.34"," 10.45"
"2016-06-11 10:18:22"," 92.76","  6.73","  0.30"," 8.43"," 10.51"
"2016-06-11 10:18:27"," 93.51","  6.73","  0.28"," 8.37"," 10.42"
"2016-06-11 10:18:32"," 93.32","  6.73","  0.31"," 8.40"," 10.48"
"2016-06-11 10:18:37"," 94.04","  6.73","  0.30"," 8.37"," 10.54"
"2016-06-11 10:18:42"," 94.31","  6.73","  0.30"," 8.40"," 10.51"
"2016-06-11 10:18:47"," 93.28","  6.73","  0.28"," 8.34"," 10.51"
"2016-06-11 10:18:52"," 93.16","  6.73","  0.30"," 8.37"," 10.48"
"2016-06-11 10:18:57"," 95.06","  6.73","  0.29"," 8.43"," 10.48"
"2016-06-11 10:19:02"," 94.69","  6.73","  0.29"," 8.37"," 10.48"
"2016-06-11 10:19:07"," 94.30","  6.73","  0.30"," 8.31"," 10.54"
"2016-06-11 10:19:12"," 94.08","  6.73","  0.30"," 8.34"," 10.54"
"2016-06-11 10:19:17"," 92.90","  6.73","  0.31"," 8.37"," 10.51"
"2016-06-11 10:19:22"," 92.47","  6.73","  0.29"," 8.37"," 10.54"
"2016-06-11 10:19:27"," 93.44","  6.73","  0.30"," 8.34"," 10.51"
"2016-06-11 10:19:32"," 94.36","  6.73","  0.28"," 8.37"," 10.54"
"2016-06-11 10:19:37"," 94.98","  6.61","  0.29"," 8.34"," 10.51"
"2016-06-11 10:19:42"," 95.38","  6.73","  0.30"," 8.40"," 10.51"
"2016-06-11 10:19:47"," 95.58","  6.61","  0.31"," 8.34"," 10.45"
"2016-06-11 10:19:52"," 94.36","  6.61","  0.30"," 8.31"," 10.51"
"2016-06-11 10:19:57"," 93.97","  6.61","  0.28"," 8.37"," 10.51"
"2016-06-11 10:20:02"," 95.36","  6.73","  0.30"," 8.28"," 10.48"
"2016-06-11 10:20:07"," 95.08","  6.61","  0.25"," 8.40"," 10.51"
"2016-06-11 10:20:12"," 94.61","  6.73","  0.30"," 8.31"," 10.45"
"2016-06-11 10:20:17"," 94.52","  6.73","  0.28"," 8.28"," 10.42"
"2016-06-11 10:20:22"," 95.64","  6.61","  0.30"," 8.28"," 10.48"
"2016-06-11 10:20:27"," 94.31","  6.61","  0.29"," 8.37"," 10.54"
"2016-06-11 10:20:32"," 94.64","  6.73","  0.29"," 8.31"," 10.51"
"2016-06-11 10:20:37"," 94.90","  6.61","  0.27"," 8.37"," 10.45"
"2016-06-11 10:20:42"," 95.21","  6.61","  0.28"," 8.31"," 10.39"
"2016-06-11 10:20:47"," 95.51","  6.73","  0.29"," 8.34"," 10.51"
"2016-06-11 10:20:52"," 95.15","  6.61","  0.29"," 8.34"," 10.51"
"2016-06-11 10:20:57"," 96.24","  6.73","  0.27"," 8.34"," 10.45"
"2016-06-11 10:21:02"," 95.62","  6.73","  0.29"," 8.31"," 10.48"
"2016-06-11 10:21:07"," 95.36","  6.73","  0.32"," 8.31"," 10.51"
"2016-06-11 10:21:12"," 95.01","  6.61","  0.30"," 8.31"," 10.48"
"2016-06-11 10:21:17"," 95.36","  6.73","  0.30"," 8.34"," 10.48"
"2016-06-11 10:21:22"," 94.05","  6.61","  0.30"," 8.31"," 10.54"
"2016-06-11 10:21:27"," 94.55","  6.61","  0.30"," 8.37"," 10.45"
"2016-06-11 10:21:32"," 95.13","  6.61","  0.28"," 8.28"," 10.48"
"2016-06-11 10:21:37"," 96.47","  6.61","  0.28"," 8.37"," 10.45"
"2016-06-11 10:21:42"," 95.86","  6.61","  0.29"," 8.37"," 10.48"
"2016-06-11 10:21:47"," 95.11","  6.73","  0.28"," 8.28"," 10.48"
"2016-06-11 10:21:52"," 95.77","  6.61","  0.28"," 8.34"," 10.45"
"2016-06-11 10:21:57"," 97.17","  6.73","  0.29"," 8.31"," 10.45"
"2016-06-11 10:22:02"," 96.68","  6.61","  0.29"," 8.31"," 10.51"
"2016-06-11 10:22:07"," 96.70","  6.61","  0.30"," 8.28"," 10.48"
"2016-06-11 10:22:12"," 95.08","  6.61","  0.28"," 8.25"," 10.48"
"2016-06-11 10:22:17"," 95.96","  6.61","  0.29"," 8.31"," 10.45"
"2016-06-11 10:22:22"," 96.04","  6.61","  0.30"," 8.37"," 10.42"
"2016-06-11 10:22:27"," 95.88","  6.61","  0.28"," 8.31"," 10.42"
"2016-06-11 10:22:32"," 95.05","  6.61","  0.29"," 8.31"," 10.42"
"2016-06-11 10:22:37"," 96.15","  6.61","  0.28"," 8.31"," 10.42"
"2016-06-11 10:22:42"," 95.88","  6.61","  0.30"," 8.34"," 10.39"
"2016-06-11 10:22:47"," 96.54","  6.61","  0.30"," 8.28"," 10.36"
"2016-06-11 10:22:52"," 96.96","  6.61","  0.27"," 8.31"," 10.42"
"2016-06-11 10:22:57"," 97.49","  6.61","  0.29"," 8.34"," 10.42"
"2016-06-11 10:23:02"," 94.95","  6.61","  0.27"," 8.34"," 10.42"
"2016-06-11 10:23:07"," 95.93","  6.61","  0.29"," 8.31"," 10.48"
"2016-06-11 10:23:12"," 96.63","  6.61","  0.29"," 8.34"," 10.42"
"2016-06-11 10:23:17"," 96.18","  6.61","  0.30"," 8.31"," 10.45"
"2016-06-11 10:23:22"," 97.05","  6.61","  0.30"," 8.28"," 10.51"
"2016-06-11 10:23:27"," 96.68","  6.61","  0.28"," 8.28"," 10.45"
"2016-06-11 10:23:32"," 96.77","  6.61","  0.28"," 8.31"," 10.45"
"2016-06-11 10:23:37"," 95.92","  6.61","  0.28"," 8.34"," 10.42"
"2016-06-11 10:23:42"," 96.26","  6.61","  0.34"," 8.31"," 10.42"
"2016-06-11 10:23:47"," 97.15","  6.61","  0.37"," 8.28"," 10.39"
"2016-06-11 10:23:52"," 95.39","  6.61","  0.33"," 8.34"," 10.39"
"2016-06-11 10:23:57"," 95.22","  6.61","  0.34"," 8.25"," 10.42"
"2016-06-11 10:24:02"," 95.32","  6.61","  0.31"," 8.31"," 10.42"
"2016-06-11 10:24:07"," 95.35","  6.61","  0.34"," 8.31"," 10.42"
"2016-06-11 10:24:12"," 93.42","  6.73","  0.34"," 8.31"," 10.42"
"2016-06-11 10:24:17"," 92.64","  6.61","  0.34"," 8.28"," 10.45"
"2016-06-11 10:24:22"," 93.52","  6.61","  0.33"," 8.28"," 10.39"
"2016-06-11 10:24:27"," 90.57","  6.61","  0.35"," 8.31"," 10.42"
"2016-06-11 10:24:32"," 92.15","  6.61","  0.35"," 8.28"," 10.36"
"2016-06-11 10:24:37"," 91.76","  6.61","  0.33"," 8.31"," 10.45"
"2016-06-11 10:24:42"," 90.33","  6.73","  0.34"," 8.28"," 10.45"
"2016-06-11 10:24:47"," 90.30","  6.61","  0.28"," 8.25"," 10.48"
"2016-06-11 10:24:52"," 89.76","  6.61","  0.29"," 8.28"," 10.42"
"2016-06-11 10:24:57"," 90.93","  6.61","  0.30"," 8.28"," 10.42"
"2016-06-11 10:25:02"," 90.15","  6.61","  0.30"," 8.28"," 10.39"
"2016-06-11 10:25:07"," 90.39","  6.61","  0.28"," 8.31"," 10.42"
"2016-06-11 10:25:12"," 90.68","  6.61","  0.28"," 8.28"," 10.42"
"2016-06-11 10:25:17"," 91.65","  6.49","  0.27"," 8.25"," 10.36"
"2016-06-11 10:25:22"," 91.38","  6.61","  0.29"," 8.28"," 10.39"
"2016-06-11 10:25:27"," 92.37","  6.61","  0.28"," 8.25"," 10.39"
"2016-06-11 10:25:32"," 90.34","  6.61","  0.29"," 8.37"," 10.39"
"2016-06-11 10:25:37"," 93.21","  6.61","  0.30"," 8.31"," 10.42"
"2016-06-11 10:25:42"," 92.25","  6.61","  0.30"," 8.31"," 10.42"
"2016-06-11 10:25:47"," 92.02","  6.61","  0.28"," 8.28"," 10.39"
"2016-06-11 10:25:52"," 92.08","  6.61","  0.28"," 8.31"," 10.39"
"2016-06-11 10:25:57"," 92.05","  6.61","  0.28"," 8.25"," 10.42"
"2016-06-11 10:26:02"," 92.84","  6.61","  0.30"," 8.28"," 10.42"
"2016-06-11 10:26:07"," 91.10","  6.61","  0.28"," 8.25"," 10.42"
"2016-06-11 10:26:12"," 91.38","  6.61","  0.28"," 8.31"," 10.39"
"2016-06-11 10:26:17"," 91.99","  6.61","  0.29"," 8.31"," 10.45"
"2016-06-11 10:26:22"," 91.21","  6.61","  0.28"," 8.28"," 10.45"
"2016-06-11 10:26:27"," 92.27","  6.61","  0.28"," 8.25"," 10.39"
"2016-06-11 10:26:32"," 91.67","  6.61","  0.30"," 8.25"," 10.42"
"2016-06-11 10:26:37"," 89.77","  6.61","  0.29"," 8.31"," 10.39"
"2016-06-11 10:26:42"," 91.53","  6.49","  0.30"," 8.25"," 10.39"
"2016-06-11 10:26:47"," 91.96","  6.49","  0.30"," 8.31"," 10.39"
"2016-06-11 10:26:52"," 91.73","  6.49","  0.29"," 8.28"," 10.45"
"2016-06-11 10:26:57"," 92.08","  6.61","  0.28"," 8.31"," 10.36"
"2016-06-11 10:27:02"," 92.51","  6.61","  0.29"," 8.25"," 10.42"
"2016-06-11 10:27:07"," 91.18","  6.61","  0.29"," 8.31"," 10.42"
"2016-06-11 10:27:12"," 91.95","  6.61","  0.28"," 8.28"," 10.39"
"2016-06-11 10:27:17"," 90.77","  6.61","  0.29"," 8.25"," 10.42"
"2016-06-11 10:27:22"," 92.32","  6.61","  0.27"," 8.25"," 10.42"
"2016-06-11 10:27:27"," 91.57","  6.61","  0.29"," 8.31"," 10.39"
"2016-06-11 10:27:32"," 91.39","  6.61","  0.27"," 8.28"," 10.42"
"2016-06-11 10:27:37"," 92.18","  6.49","  0.29"," 8.28"," 10.39"
"2016-06-11 10:27:42"," 91.60","  6.61","  0.28"," 8.25"," 10.36"
"2016-06-11 10:27:47"," 91.98","  6.61","  0.29"," 8.25"," 10.32"
"2016-06-11 10:27:52"," 92.15","  6.61","  0.30"," 8.25"," 10.32"
"2016-06-11 10:27:57"," 91.97","  6.61","  0.30"," 8.25"," 10.39"
"2016-06-11 10:28:02"," 92.44","  6.61","  0.28"," 8.28"," 10.42"
"2016-06-11 10:28:07"," 91.79","  6.61","  0.28"," 8.28"," 10.36"
"2016-06-11 10:28:12"," 91.85","  6.61","  0.30"," 8.31"," 10.36"
"2016-06-11 10:28:17"," 92.51","  6.61","  0.31"," 8.25"," 10.36"
"2016-06-11 10:28:22"," 94.16","  6.49","  0.29"," 8.28"," 10.45"
"2016-06-11 10:28:27"," 92.71","  6.61","  0.28"," 8.25"," 10.36"
"2016-06-11 10:28:32"," 92.76","  6.61","  0.28"," 8.25"," 10.30"
"2016-06-11 10:28:37"," 92.74","  6.61","  0.28"," 8.25"," 10.39"
"2016-06-11 10:28:42"," 92.02","  6.49","  0.28"," 8.25"," 10.36"
"2016-06-11 10:28:47"," 93.62","  6.61","  0.24"," 8.25"," 10.39"
"2016-06-11 10:28:52"," 93.47","  6.61","  0.29"," 8.25"," 10.42"
"2016-06-11 10:28:57"," 93.88","  6.61","  0.28"," 8.25"," 10.39"
"2016-06-11 10:29:02"," 93.24","  6.61","  0.29"," 8.25"," 10.36"
"2016-06-11 10:29:07"," 93.23","  6.61","  0.27"," 8.25"," 10.39"
"2016-06-11 10:29:12"," 93.64","  6.61","  0.28"," 8.25"," 10.39"
"2016-06-11 10:29:17"," 93.83","  6.61","  0.28"," 8.25"," 10.39"
"2016-06-11 10:29:22"," 93.19","  6.49","  0.28"," 8.25"," 10.32"
"2016-06-11 10:29:27"," 93.10","  6.49","  0.26"," 8.25"," 10.36"
"2016-06-11 10:29:32"," 93.21","  6.49","  0.29"," 8.25"," 10.36"
"2016-06-11 10:29:37"," 93.96","  6.49","  0.28"," 8.22"," 10.36"
"2016-06-11 10:29:42"," 94.74","  6.49","  0.28"," 8.19"," 10.36"
"2016-06-11 10:29:47"," 94.13","  6.49","  0.33"," 8.19"," 10.36"
"2016-06-11 10:29:52"," 92.43","  6.61","  0.27"," 8.22"," 10.36"
"2016-06-11 10:29:57"," 93.06","  6.49","  0.28"," 8.25"," 10.36"
"2016-06-11 10:30:02"," 94.70","  6.49","  0.29"," 8.28"," 10.32"
"2016-06-11 10:30:07"," 94.28","  6.49","  0.32"," 8.28"," 10.32"
"2016-06-11 10:30:12"," 92.74","  6.49","  0.28"," 8.25"," 10.36"
"2016-06-11 10:30:17"," 94.37","  6.49","  0.28"," 8.22"," 10.30"
"2016-06-11 10:30:22"," 93.71","  6.49","  0.30"," 8.25"," 10.42"
"2016-06-11 10:30:27"," 95.15","  6.49","  0.28"," 8.25"," 10.36"
"2016-06-11 10:30:32"," 92.97","  6.61","  0.29"," 8.28"," 10.32"
"2016-06-11 10:30:37"," 94.96","  6.49","  0.29"," 8.25"," 10.39"
"2016-06-11 10:30:42"," 94.41","  6.49","  0.30"," 8.22"," 10.32"
"2016-06-11 10:30:47"," 93.53","  6.49","  0.30"," 8.22"," 10.32"
"2016-06-11 10:30:52"," 95.18","  6.49","  0.28"," 8.28"," 10.36"
"2016-06-11 10:30:57"," 93.16","  6.49","  0.28"," 8.25"," 10.36"
"2016-06-11 10:31:02"," 94.30","  6.61","  0.29"," 8.19"," 10.32"
"2016-06-11 10:31:07"," 95.26","  6.49","  0.28"," 8.25"," 10.32"
"2016-06-11 10:31:12"," 95.03","  6.49","  0.30"," 8.25"," 10.30"
"2016-06-11 10:31:17"," 94.91","  6.49","  0.27"," 8.25"," 10.36"
"2016-06-11 10:31:22"," 94.09","  6.49","  0.28"," 8.22"," 10.30"
"2016-06-11 10:31:27"," 94.90","  6.49","  0.27"," 8.22"," 10.36"
"2016-06-11 10:31:32"," 94.46","  6.49","  0.30"," 8.25"," 10.30"
"2016-06-11 10:31:37"," 94.85","  6.49","  0.27"," 8.22"," 10.32"
"2016-06-11 10:31:42"," 95.58","  6.49","  0.29"," 8.16"," 10.32"
"2016-06-11 10:31:47"," 93.93","  6.49","  0.29"," 8.22"," 10.39"
"2016-06-11 10:31:52"," 95.30","  6.49","  0.27"," 8.19"," 10.32"
"2016-06-11 10:31:57"," 95.02","  6.49","  0.28"," 8.19"," 10.26"
"2016-06-11 10:32:02"," 95.23","  6.49","  0.29"," 8.25"," 10.32"
"2016-06-11 10:32:07"," 96.93","  6.49","  0.30"," 8.22"," 10.30"
"2016-06-11 10:32:12"," 94.91","  6.49","  0.29"," 8.19"," 10.23"
"2016-06-11 10:32:17"," 95.38","  6.49","  0.28"," 8.19"," 10.32"
"2016-06-11 10:32:22"," 94.80","  6.49","  0.28"," 8.22"," 10.30"
"2016-06-11 10:32:27"," 95.60","  6.49","  0.28"," 8.25"," 10.36"
"2016-06-11 10:32:32"," 95.97","  6.49","  0.29"," 8.25"," 10.36"
"2016-06-11 10:32:37"," 94.24","  6.49","  0.30"," 8.22"," 10.32"
"2016-06-11 10:32:42"," 94.70","  6.49","  0.28"," 8.19"," 10.30"
"2016-06-11 10:32:47"," 93.92","  6.49","  0.29"," 8.22"," 10.32"
"2016-06-11 10:32:52"," 95.14","  6.49","  0.28"," 8.22"," 10.32"
"2016-06-11 10:32:57"," 95.53","  6.49","  0.28"," 8.25"," 10.32"
"2016-06-11 10:33:02"," 94.06","  6.49","  0.29"," 8.19"," 10.26"
"2016-06-11 10:33:07"," 95.04","  6.49","  0.29"," 8.22"," 10.30"
"2016-06-11 10:33:12"," 94.84","  6.49","  0.30"," 8.16"," 10.30"
"2016-06-11 10:33:17"," 96.80","  6.49","  0.28"," 8.22"," 10.32"
"2016-06-11 10:33:22"," 96.21","  6.49","  0.28"," 8.22"," 10.30"
"2016-06-11 10:33:27"," 97.15","  6.49","  0.30"," 8.22"," 10.36"
"2016-06-11 10:33:32"," 96.00","  6.49","  0.28"," 8.22"," 10.30"
"2016-06-11 10:33:37"," 95.72","  6.49","  0.28"," 8.22"," 10.32"
"2016-06-11 10:33:42"," 95.31","  6.49","  0.28"," 8.25"," 10.26"
"2016-06-11 10:33:47"," 97.52","  6.49","  0.30"," 8.25"," 10.32"
"2016-06-11 10:33:52"," 96.07","  6.49","  0.28"," 8.22"," 10.23"
"2016-06-11 10:33:57"," 96.90","  6.37","  0.28"," 8.19"," 10.32"
"2016-06-11 10:34:02"," 96.09","  6.49","  0.28"," 8.19"," 10.30"
"2016-06-11 10:34:07"," 96.60","  6.49","  0.29"," 8.19"," 10.32"
"2016-06-11 10:34:12"," 96.36","  6.49","  0.29"," 8.25"," 10.30"
"2016-06-11 10:34:17"," 94.98","  6.49","  0.29"," 8.22"," 10.30"
"2016-06-11 10:34:22"," 95.10","  6.49","  0.28"," 8.25"," 10.26"
"2016-06-11 10:34:27"," 96.93","  6.49","  0.29"," 8.19"," 10.26"
"2016-06-11 10:34:32"," 96.15","  6.49","  0.29"," 8.19"," 10.36"
"2016-06-11 10:34:37"," 96.94","  6.49","  0.31"," 8.22"," 10.30"
"2016-06-11 10:34:42"," 96.87","  6.49","  0.35"," 8.22"," 10.23"
"2016-06-11 10:34:47"," 96.01","  6.49","  0.30"," 8.19"," 10.23"
"2016-06-11 10:34:52"," 96.79","  6.49","  0.33"," 8.19"," 10.23"
"2016-06-11 10:34:57"," 97.08","  6.49","  0.32"," 8.25"," 10.30"
"2016-06-11 10:35:02"," 94.97","  6.49","  0.34"," 8.16"," 10.30"
"2016-06-11 10:35:07"," 94.50","  6.49","  0.33"," 8.19"," 10.26"
"2016-06-11 10:35:12"," 92.65","  6.37","  0.33"," 8.19"," 10.23"
"2016-06-11 10:35:17"," 93.07","  6.49","  0.35"," 8.19"," 10.23"
"2016-06-11 10:35:22"," 91.85","  6.49","  0.35"," 8.22"," 10.26"
"2016-06-11 10:35:27"," 91.08","  6.49","  0.35"," 8.16"," 10.26"
"2016-06-11 10:35:32"," 91.51","  6.49","  0.33"," 8.22"," 10.26"
"2016-06-11 10:35:37"," 90.47","  6.49","  0.34"," 8.22"," 10.30"
"2016-06-11 10:35:42"," 90.38","  6.49","  0.35"," 8.19"," 10.23"
"2016-06-11 10:35:47"," 90.06","  6.49","  0.28"," 8.19"," 10.26"
"2016-06-11 10:35:52"," 90.34","  6.37","  0.29"," 8.19"," 10.26"
"2016-06-11 10:35:57"," 89.87","  6.49","  0.29"," 8.19"," 10.30"
"2016-06-11 10:36:02"," 90.34","  6.49","  0.29"," 8.16"," 10.26"
"2016-06-11 10:36:07"," 90.48","  6.49","  0.29"," 8.16"," 10.23"
"2016-06-11 10:36:12"," 91.36","  6.49","  0.30"," 8.22"," 10.23"
"2016-06-11 10:36:17"," 91.67","  6.49","  0.29"," 8.16"," 10.26"
"2016-06-11 10:36:22"," 92.41","  6.49","  0.28"," 8.16"," 10.23"
"2016-06-11 10:36:27"," 91.01","  6.49","  0.30"," 8.19"," 10.26"
"2016-06-11 10:36:32"," 91.90","  6.49","  0.30"," 8.19"," 10.23"
"2016-06-11 10:36:37"," 91.99","  6.37","  0.30"," 8.16"," 10.30"
"2016-06-11 10:36:42"," 90.39","  6.49","  0.28"," 8.16"," 10.26"
"2016-06-11 10:36:47"," 92.06","  6.37","  0.29"," 8.19"," 10.23"
"2016-06-11 10:36:52"," 91.31","  6.49","  0.28"," 8.13"," 10.26"
"2016-06-11 10:36:57"," 91.84","  6.49","  0.29"," 8.13"," 10.30"
"2016-06-11 10:37:02"," 91.73","  6.37","  0.29"," 8.16"," 10.26"
"2016-06-11 10:37:07"," 91.56","  6.49","  0.29"," 8.19"," 10.20"
"2016-06-11 10:37:12"," 91.97","  6.49","  0.29"," 8.19"," 10.23"
"2016-06-11 10:37:17"," 92.48","  6.37","  0.28"," 8.13"," 10.30"
"2016-06-11 10:37:22"," 92.01","  6.37","  0.30"," 8.16"," 10.26"
"2016-06-11 10:37:27"," 91.82","  6.37","  0.28"," 8.16"," 10.26"
"2016-06-11 10:37:32"," 90.90","  6.49","  0.29"," 8.19"," 10.20"
"2016-06-11 10:37:37"," 91.65","  6.37","  0.29"," 8.16"," 10.23"
"2016-06-11 10:37:42"," 91.98","  6.49","  0.29"," 8.19"," 10.17"
"2016-06-11 10:37:47"," 91.21","  6.37","  0.26"," 8.13"," 10.26"
